Taxon_id,Official_name_NCBI
1046982,JGI0000039J10
1047003,CandidatusMicrogenomatus
1047013,SCGCAAA252A02
1047055,JGI0000039D08
1047168,Zymoseptoriabrevis
1048205,Streptomycesuncialis
1048260,Leptospirillumferriphilum
1048339,Sporichthyapolymorpha
1048340,Marininemamesophilum
1048380,3D3Fusibacter
1048830,Mycoplasmaiowae
1048834,Tc41Alicyclobacillus
1048983,Anditaleaandensis
1049789,Leptospirabroomii
1049790,Leptospirainadai
1049970,Leptospirakmetyi
1049971,Leptospiralicerasiae
1050174,Corynebacteriumepidermidicanis
1050201,Allobaculumstercoricanis
1050202,Actinopolysporamortivallis
1050720,Agrobacteriumtumefaciens
1051072,Streptococcusequi
1051616,Verticilliumnonalfalfae
1051646,Vibriotubiashii
1051890,Terfeziaboudieri
1051891,Tulasnellacalospora
1051973,D188Rhodococcus
1052260,Klenkiasoli
1052585,spizizeniiBacillus
1052797,123Pochonia
1052801,SCGCAAA471B05
1052810,SCGCAAA471M6
1053648,CandidatusTremblaya
1054147,Cavenderiafasciculata
1054213,AT5844Acetobacteraceae
1054217,BRNA1Thermoplasmatales
1054860,Streptomycespurpureus
1054996,Roseovariusmarisflavi
1055526,CandidatusParaburkholderia
1055723,Muricaudaantarctica
1055815,TB67Psychrobacter
1056495,Caldisphaeralagunensis
1056816,BMG51109Nocardia
1056820,T7902Teredinibacter
1057002,BR816Ensifer
1064535,Megasphaeraelsdenii
1064592,Naumovozymacastellii
1068975,Acetobacteriumdehalogenans
1068978,Amycolatopsismethanolica
1068980,Amycolatopsisnigrescens
1069080,Succinispiramobilis
1069081,Nitratiruptortergarcus
1069083,Methanocaldococcusvillosus
1069220,Mycolicibacilluskoreensis
1069448,Nitriliruptoralkaliphilus
1069534,Lactobacillusruminis
1069536,Sporolactobacillusinulinus
1069642,TiberiusBdellovibrio
1069680,Pneumocystismurina
1070130,CandidatusGullanella
1070319,CandidatusGlomeribacter
1070870,Geodermatophilusnigrescens
1071054,Domibacillusrobiginosus
1071061,MSP13Bacillus
1071072,NSP21Bacillus
1071085,haloarchaeon3A1_DGR
1071378,Naumovozymadairenensis
1071380,Tetrapisisporablattae
1071381,Tetrapisisporaphaffii
1071382,Kazachstaniaafricana
1071383,Kazachstanianaganishii
1071400,CD034Lactobacillus
1071679,Caballeroniagrimmiae
1071918,Riemerellacolumbipharyngis
1072256,Corynebacteriumuterequi
1072389,Marssoninabrunnea
1072467,TarazonaBlattabacterium
1072583,Halomonasboliviensis
1072685,Basileapsittacipulmonis
1073089,Aspergilluswentii
1073090,Penicilliopsiszonata
1073325,Salegentibacterechinorum
1073327,Algoriphaguszhangzhouensis
1073328,Muricaudazhangzhouensis
1073353,CC57CCampylobacter
1073376,Ruminococcuslactaris
1073423,Carnobacteriuminers
1073574,Gordoniaaraii
1073996,Halohastalitchfieldiae
1073999,Cronobactercondimenti
1074467,Lactobacillusheilongjiangensis
1074488,Brachybacteriumsquillarum
1074889,MADARBlattabacterium
1075090,Gordoniaamarae
1075399,CpuBlattabacterium
1075402,Streptomycesoceani
1075417,Catalinimonasalkaloidigena
1075768,CG3Janthinobacterium
1076256,Armillariasolidipes
1076525,OR444Rhodanobacter
1076549,Pantoearodasii
1076550,Pantoearwandensis
1076551,Pantoeawallisii
1076588,Thiolapillusbrandeum
1076596,Acetobacterpersici
1076872,Torulasporadelbrueckii
1076935,Pyronemaomphalodes
1076937,Fontimonasthermophila
1077144,Dietziaalimentaria
1077348,Ganodermasinense
1077675,Enterococcusplantarum
1077936,Pontibacterlucknowensis
1077947,Pseudorhodobacterantarcticus
1077972,Arthrobacterglobiformis
1077974,Gordoniaeffusa
1078085,HGH0030Paenisporosarcina
1078086,HGB0020Streptomyces
1078505,HGH0039Paenibacillus
1078773,Herbaspirillumrubrisubalbicans
1078846,Methylovulummiyakonense
1079859,Pseudarcicellahirudinis
1079986,Streptomyceschartreusis
1079994,Leucobacterchromiiresistens
1080068,O77Leptolyngbya
1080071,Streptococcusorisasini
1080227,Enterovibriopacificus
1081102,Sporothrixinsectorum
1081103,Metarhiziumalbum
1081104,Cordycepsfumosorosea
1081105,Metarhiziumrileyi
1081108,Cordycepsconfragosa
1081109,Moelleriellalibera
1081640,Sphingomonaselodea
1081644,IMCC13023Candidatus
1081914,mg162Monosporascus
1082479,Limimonashalophila
1082704,Lonsdaleabritannica
1082931,Pelagibacteriumhalotolerans
1082933,Mesorhizobiumamorphae
1085028,J07HX64halophilic
1085029,J07HB67halophilic
1085623,Glaciecolanitratireducens
1085624,JZB09Persicobacter
1086011,Flavobacteriumfrigoris
1086013,Gemmobactermegaterium
1086726,Francisellapersica
1087448,Exiguobacteriumantarcticum
1088721,Novosphingobiumpentaromativorans
1088767,Thermoactinosporarubra
1088818,Apostasiashenzhenica
1088868,Commensalibacterintestini
1088869,Gluconobactermorbifer
1089305,Winogradskyellajejuensis
1089439,Fangiahongkongensis
1089444,Dickeyasolani
1089455,Mobilicoccuspelagius
1089544,Amycolatopsisbenzoatilytica
1089545,Amycolatopsisbalhimycina
1089546,Actinopolysporahalophila
1089547,Rudanellalutea
1089548,Thermicanusaegyptius
1089549,Haloglycomycesalbus
1089550,Salisaetalonga
1089551,Geminicoccusroseus
1089552,Rhodovibriosalinarum
1089553,Thermacetogeniumphaeum
1090318,52Sphingomonas
1090319,FA2Sphingomonas
1090322,Methanolobustindarius
1090615,Nakamurellapanacisegetis
1091494,Methylomicrobiumalcaliphilum
1093900,Phialemoniopsiscurvata
1094342,Alcanivoraxxenomutans
1094466,Flavobacteriumindicum
1094489,Bartonellaaustralis
1094491,914Bartonella
1094492,m02Bartonella
1094497,berkhoffiiBartonella
1094508,Thermoanaerobacteriumsaccharolyticum
1094551,Bartonellaalsatica
1094556,Bartonellarattimassiliensis
1094558,Bartonellatamiae
1094562,arupensisBartonella
1094564,Bartonellawashoeensis
1094619,Phytophthorasojae
1094715,Fluoribacterdumoffii
1094755,DB56Bartonella
1094980,Methanolobuspsychrophilus
1095009,NkU1Clostridium
1095025,Demequinaflava
1095026,Demequinasediminicola
1095552,Methylobacterluteus
1095629,Laccariaamethystina
1095630,Hyaloscyphabicolor
1095727,SK643Streptococcus
1095752,F0472Prevotella
1095767,Cellulomonasmassiliensis
1095768,Metakosakoniamassiliensis
1095769,Noviherbaspirillummassiliense
1095770,Peptoniphilustimonensis
1095772,Timonellasenegalensis
1095776,Natronorubrumtexcoconense
1095778,Natronobacteriumtexcoconense
1095900,Bartonellabirtlesii
1096769,HIMB083Candidatus
1096856,EC08061901Pseudonocardia
1096995,BJAB07104Acinetobacter
1097556,Taphrinadeformans
1100700,2KL3Limnohabitans
1100705,2KL27Limnohabitans
1100719,Rim11Limnohabitans
1100720,Rim28Limnohabitans
1100721,Rim47Limnohabitans
1101188,MAN2Arthrobacter
1101190,M107Methylopila
1101191,10Methylobacterium
1101192,77Methylobacterium
1101193,7Methylotenera
1101195,11Methylophilaceae
1101373,Tepidimonasfonticaldi
1104324,Pyrobaculumferrireducens
1104566,WGA3GCandidatus
1104568,JGI0000079D21
1104576,CandidatusIainarchaeum
1104577,Nanoarchaeotaarchaeon
1104605,JGI0000077K19
1104610,SCGCAAA011B20
1105031,MSTE9Clostridium
1105110,Rickettsiaaustralis
1105111,Rickettsiaamblyommatis
1105367,Paenirhodobacterenshiensis
1107311,Flavobacteriumenshiense
1108044,Gordoniaotitidis
1108045,Gordoniarhizosphera
1108050,AG1IBRhizoctonia
1108595,Chromobacteriumvaccinii
1108812,Mycolicibacterlongobardus
1109412,Brenneriagoodwinii
1109443,Serendipitaindica
1110502,Tistrellamobilis
1110504,14628Mycoplasma
1110509,Methanosaetaharundinacea
1110546,Veillonellatobetsuensis
1111069,CCBUS3UF1Thermus
1111077,Clavicepspurpurea
1111130,BV3P1Prevotella
1111134,BV3C26Peptoniphilus
1111454,BV3C161Megasphaera
1111479,Alicyclobacilluspomorum
1111676,Mycoplasmahaemocanis
1111728,Budviciaaquatica
1111729,Corynebacteriumsputi
1111730,Flavobacteriumantarcticum
1111732,Ignatzschinerialarvae
1111735,Sedimenticolaselenatireducens
1111737,Thermocrispummunicipale
1111738,Thermocrispumagreste
1112204,Gordoniapolyisoprenivorans
1112209,PAMC21119Psychrobacter
1112212,Sphingomonasechinoides
1112214,PAMC26605Sphingomonas
1112215,PAMC21357Salinibacterium
1112216,PAMC26617Sphingomonas
1112273,1Methylophilus
1112274,5Methylophilus
1113895,NBRC102024Alcanivorax
1114263,Methylosarcinalacus
1114856,Natronorubrumtibetense
1114924,Albimonaspacifica
1114959,Saccharomonosporaazurea
1114965,Streptococcusparasanguinis
1114972,Lactobacillusrossiae
1115515,Pseudescherichiavulneris
1115632,31YArthrobacter
1116213,CandidatusMycoplasma
1116229,Glarealozoyensis
1116369,108Hoeflea
1116391,Paenibacillusmucilaginosus
1116472,Methyloglobulusmorosus
1117314,Pseudoalteromonascitrea
1117319,Pseudoalteromonasspongiae
1117379,Bacillusbataviensis
1117647,Simiduiaagarivorans
1117702,Novosphingobiumfuchskuhlense
1117707,Vibrioquintilis
1117943,HH103Sinorhizobium
1118054,Brevibacillusmassiliensis
1118056,Anaerococcusobesiensis
1118059,Kallipygamassiliensis
1118060,Enormamassiliensis
1118061,Alistipesobesi
1118062,Peptoniphilusobesi
1118153,GFAJ1Halomonas
1118202,Cruoricaptorignavus
1118379,Mycolicibacterminnesotensis
1119528,Methyloversatilisdiscipulorum
1119533,P4B1Marinobacter
1120523,MJM8645Streptomyces
1120568,Pseudorhodobacterwandonensis
1120658,LC103Aquamicrobium
1120688,LC145Rhizobium
1120705,LC363Sphingopyxis
1120746,bacteriumMS4
1120792,73BMethylopila
1120797,141Mycobacterium
1120917,Acaricomesphytoseiuli
1120918,Acetitomaculumruminis
1120919,Acetobacternitrogenifigens
1120920,Acidaminobacterhydrogenoformans
1120923,Acidocellaaminolytica
1120931,Actinobacilluscapsulatus
1120933,Actinotignumurinale
1120934,Actinokineosporaenzanensis
1120935,Actinokineosporainagensis
1120936,Actinomaduraatramentaria
1120937,Actinomadurarifamycini
1120941,Actinomycesdentalis
1120943,Actinomycesgerencseriae
1120944,Actinomycesisraelii
1120946,Schaaliasuimastitidis
1120947,Schaaliavaccimaxillae
1120948,Actinomycetosporachiangmaiensis
1120949,Actinoplanesglobisporus
1120950,Actinopolymorphaalba
1120951,Aequorivitacapsosiphonis
1120953,Aestuariibactersalexigens
1120954,Aestuariimicrobiumkwangyangense
1120955,Afifellamarina
1120956,Afifellapfennigii
1120958,Agrococcuslahaulensis
1120959,Agromycesitalicus
1120960,Agromycessubbeticus
1120963,Algicolasagamiensis
1120964,Algoriphagusboritolerans
1120965,Algoriphagusmannitolivorans
1120966,DSM16067
1120967,Algoriphagusterrigena
1120968,Algoriphagusvanfongensis
1120969,Aliagarivoransmarinus
1120971,Alicyclobacilluscontaminans
1120972,Alicyclobacillusherbarius
1120973,Effusibacilluspohliae
1120975,Alkalibactersaccharofermentans
1120976,Alkaliphiluspeptidifermentans
1120977,Alkanindigesillinoisensis
1120978,Allofustisseminis
1120980,Alysiellacrassa
1120983,Amorphuscoralli
1120984,Amycolatopsistaiwanensis
1120985,Anaeroarcusburkinensis
1120988,Anaerobiospirillumsucciniciproducens
1120989,Anaerobrancacaliforniensis
1120990,Anaerobrancagottschalkii
1120995,Anaerosphaeraaminiphila
1120996,Anaerosporobactermobilis
1120998,Anaerovoraxodorimutans
1120999,Andreprevotiachitinilytica
1121001,Andreprevotialacus
1121002,Aneurinibacillusterranovensis
1121003,Aquamicrobiumaerolatum
1121004,Aquaspirillumserpens
1121006,Aquimarinalatercula
1121007,Aquimarinamuelleri
1121011,Arenibactercertesii
1121012,Arenibacterlatericius
1121013,Arenimonascomposti
1121014,Arenimonasdonghaensis
1121015,Arenimonasoryziterrae
1121016,Arhodomonasaquaeolei
1121017,Arsenicicoccusbolidensis
1121019,Arthrobactercastelli
1121020,Haematomicrobiumsanguinis
1121022,Asticcacaulisbenevestitus
1121023,Atopobiumfossor
1121024,Atopococcustabaci
1121025,Atopostipessuicloacalis
1121030,Azohydromonasaustralica
1121033,Azospirillumhalopraeferens
1121034,Niveispirillumirakense
1121035,Azovibriorestrictus
1121085,Bacillusaidingensis
1121086,Bacillusaurantiacus
1121087,Bacilluschagannorensis
1121090,Bacillusfordii
1121091,Fictibacillusgelatini
1121092,Bacilluskribbensis
1121093,Bacilluspanaciterrae
1121094,Bacteroidesbarnesiae
1121096,Bacteroidesgallinarum
1121097,Bacteroidesgraminisolvens
1121098,Bacteroidesmassiliensis
1121099,Bacteroidespropionicifaciens
1121100,DSM20611
1121103,Balneatrixalpica
1121104,Balneolavulgaris
1121105,Bavariicoccusseileri
1121106,Belnapiamoabensis
1121114,Blautiaproducta
1121116,Brachymonaschironomi
1121117,Brachymonasdenitrificans
1121118,Brackiellaoedipodis
1121121,DSM25
1121122,Brevibacteriumalbum
1121123,Brevundimonasaveniformis
1121124,Brevundimonasbacteroides
1121130,Butyricimonasvirosa
1121131,DSM3071
1121256,Caldanaerobiusfijiensis
1121266,Caminicellasporogenes
1121267,Campylobactercuniculorum
1121271,Gemmobacternectariphilus
1121272,Catelliglobosisporakoreensis
1121274,Chitinibactertainanensis
1121275,Chitinilyticumaquatile
1121278,Chitinimonaskoreensis
1121279,Chitinimonastaiwanensis
1121280,Chitiniphilusshinanonensis
1121284,Chryseobacteriumbovis
1121285,Chryseobacteriumcaeni
1121286,Chryseobacteriumdaeguense
1121287,Chryseobacteriumgregarium
1121288,Chryseobacteriumpalustre
1121289,Clostridiisalibacterpaucivorans
1121290,Clostridiumacetireducens
1121291,Clostridiumacidisoli
1121293,Clostridiumakagii
1121298,Clostridiumamylolyticum
1121301,Paramaledivibactercaminithermalis
1121302,Clostridiumcavendishii
1121305,DSM13634
1121306,Clostridiumcollagenovorans
1121307,Clostridiumcylindrosporum
1121316,Clostridiumgrantii
1121319,Clostridiumhydrogeniformans
1121321,Asaccharosporairregularis
1121322,Anaerocolumnajejuensis
1121324,Peptoclostridiumlitorale
1121325,Romboutsialituseburensis
1121326,Clostridiummagnum
1121328,[Clostridium]paradoxum
1121331,Hathewayaproteolytica
1121333,[Clostridium]saccharogumia
1121334,[Clostridium]sporosphaeroides
1121335,Thermoclostridiumstercorarium
1121338,Clostridiumtepidiprofundi
1121344,[Clostridium]viride
1121345,Anaerocolumnaxylanovorans
1121348,Comamonasbadia
1121349,Comamonascomposti
1121351,Conchiformibiuskuhniae
1121352,Conchiformibiussteedae
1121353,Corynebacteriumcallunae
1121354,Corynebacteriumcapitovis
1121355,Corynebacteriumcaspium
1121356,Corynebacteriumciconiae
1121357,Corynebacteriumcystitidis
1121360,Corynebacteriumfreiburgense
1121362,Corynebacteriumhalotolerans
1121363,Corynebacteriumlubricantis
1121364,Corynebacteriummassiliense
1121365,Corynebacteriummastitidis
1121370,Corynebacteriumulceribovis
1121372,Gryllotalpicolaginsengisoli
1121373,Cytophagaaurantiaca
1121374,Dasaniamarina
1121375,Deefgearivuli
1121377,Deinococcusapachensis
1121378,Deinococcusaquatilis
1121380,Deinococcusfrigens
1121382,Deinococcusmisasensis
1121383,Deinococcusmurrayi
1121385,Demetriaterragena
1121387,Dermatophiluscongolensis
1121388,Derxiagummosa
1121390,Desulfacinumhydrothermale
1121391,Desulfacinuminfernum
1121393,DSM16219
1121394,Desulfatirhabdiumbutyrativorans
1121395,Desulfitobacteriumchlororespirans
1121396,Desulfobactercurvatus
1121398,Desulfobactervibrioformis
1121399,Desulfatiglansanilini
1121400,Desulfobacteriumvacuolatum
1121402,Desulfobulbuselongatus
1121404,Desulfobulbusmediterraneus
1121406,Desulfocurvusvexinensis
1121409,Desulfofustisglycolicus
1121411,Desulfomicrobiumescambiense
1121413,Desulfonatronovibriohydrogenovorans
1121416,Desulfopilaaestuarii
1121419,Desulfosporosinushippei
1121420,Desulfosporosinuslacus
1121421,Desulfotomaculumaeronauticum
1121422,Desulfallasalcoholivorax
1121423,Desulfohalotomaculumalkaliphilum
1121428,Desulfotomaculumhydrothermale
1121429,Desulfotomaculumputei
1121430,Desulfofundulusthermocisternus
1121432,Desulfofundulusthermosubterraneus
1121433,Desulfovermiculushalophilus
1121438,Desulfovibrioalcoholivorans
1121439,Desulfovibrioalkalitolerans
1121440,Desulfovibrioaminophilus
1121441,Desulfovibriobastinii
1121442,Desulfovibriobizertensis
1121443,Desulfovibriocuneatus
1121445,DSM642
1121447,Desulfovibriofrigidus
1121448,Desulfovibriogigas
1121449,Desulfovibriogracilis
1121451,Desulfovibriohydrothermalis
1121453,Desulfovibrioinopinatus
1121455,Desulfovibriolitoralis
1121456,Desulfovibriolongus
1121457,Halodesulfovibriomarinisediminis
1121459,Desulfovibriooxyclinae
1121462,Desulfovibrioputealis
1121467,Desulfovibriozosterae
1121468,Desulfovirgulathermocuniculi
1121472,Desulfurisporathermophila
1121476,Dethiosulfatibacteraminovorans
1121477,Devosialimi
1121479,Pseudodonghicolaxiamenensis
1121480,Pseudoduganellaviolaceinigra
1121481,Dyadobacteralkalitolerans
1121482,Dyadobacterbeijingensis
1121483,Dyadobactercrusticola
1121485,Dysgonomonascapnocytophagoides
1121859,Echinicolapacifica
1121861,Elioraeatepidiphila
1121863,Franconibacterpulveris
1121865,Enterococcuscolumbae
1121866,Enterorhabdusmucosicola
1121867,Enterovibriocalviensis
1121869,DSM15893
1121870,Chryseobacteriumtenax
1121874,Erysipelothrixtonsillarum
1121875,Eudoraeaadriatica
1121877,Ferrimicrobiumacidiphilum
1121878,Ferrimonasfuttsuensis
1121879,Ferrimonaskyonanensis
1121880,Ferrimonassenticii
1121881,Ferrithrixthermotolerans
1121883,Fervidobacteriumgondwanense
1121884,Flavisolibacterginsengisoli
1121888,Flavobacteriumdenitrificans
1121889,Flavobacteriumfilum
1121890,Flavobacteriumfrigidarium
1121891,Flavobacteriumgelidilacus
1121895,Flavobacteriumrivuli
1121896,Flavobacteriumsasangense
1121897,Flavobacteriumsoli
1121898,Flavobacteriumsubsaxonicum
1121899,Flavobacteriumsuncheonense
1121901,Flavobacteriumtegetincola
1121902,Eisenibacterelegans
1121903,Hugenholtziaroseola
1121904,Flexithrixdorotheae
1121909,Gaetbulibactersaemankumensis
1121912,Gelidibactermesophilus
1121914,Gemellacuniculi
1121918,Geopsychrobacterelectrodiphilus
1121919,Geosporobactersubterraneus
1121920,Geothrixfermentans
1121921,Gilvimarinuschinensis
1121922,Glaciecolapallidula
1121924,Glaciibactersuperstes
1121925,Globicatellasulfidifaciens
1121926,Glycomycesarizonensis
1121927,Gordoniahirsuta
1121928,Gordoniashandongensis
1121929,Gracilibacilluslacisalsi
1121930,Gracilimonastropica
1121932,Gramellaportivictoriae
1121933,Granulicoccusphenolivorans
1121934,Gulosibactermolinativorax
1121935,Hahellaganghwensis
1121936,Halalkalibacillushalophilus
1121937,Halieasalexigens
1121938,Halobacilluskuroshimensis
1121939,Halomonasanticariensis
1121940,Halomonashalocynthiae
1121941,Halomonashalodenitrificans
1121942,Halomonasilicicola
1121943,Halomonaslutea
1121945,Halorubrumezzemoulense
1121946,Hamadaeatsunoensis
1121947,Helcococcussueciensis
1121948,Helleabalneolensis
1121949,Henriciellamarina
1121950,Hespelliastercorisuis
1121952,Humibacteralbus
1121953,Hymenobacteraerophilus
1121955,Hymenobacterdaecheongensis
1121957,Hymenobacternorwichensis
1121959,Hymenobacterpsychrotolerans
1122124,Idiomarinasediminum
1122125,Inquilinuslimosus
1122128,Jeotgalicoccusmarinus
1122129,Jeotgalicoccuspsychrophilus
1122130,Jonesiaquinghaiensis
1122131,Kaistiaadipata
1122132,Kaistiagranuli
1122133,Kaistiasoli
1122134,Kangiellaaquimarina
1122135,Kiloniellalaminariae
1122137,Kordiimonasgwangyangensis
1122138,Kribbellacatacumbae
1122139,Kushneriaaurantia
1122142,Lachnobacteriumbovis
1122143,Lacticigeniumnaphtae
1122146,Lactobacillusceti
1122149,Lactobacillusmalefermentans
1122150,Lactobacillusnagelii
1122152,Lactobacilluspsittaci
1122154,Lactococcuschungangensis
1122155,Lactonifactorlongoviformis
1122156,Lampropediahyalina
1122158,Leeiaoryzae
1122159,Leeuwenhoekiellamarinoflava
1122169,Legionellashakespearei
1122170,Legionellawadsworthii
1122172,Leptotrichiashahii
1122173,Leptotrichiatrevisanii
1122175,Leucobacterchironomi
1122176,Lewinellacohaerens
1122179,Lewinellapersica
1122180,Limimaricolahongkongensis
1122181,DSM16212
1122182,Longisporaalbida
1122183,Luteimonasmephitis
1122184,Lutisporathermophila
1122185,Lysobacterconcretionis
1122188,Lysobacterspongiicola
1122189,Malonomonasrubra
1122190,Mannheimiagranulomatis
1122191,Maribacterantarcticus
1122192,Marinactinosporathermotolerans
1122194,Marinimicrobiumagarilyticum
1122195,Marinitogahydrogenitolerans
1122197,Marinobacterdaepoensis
1122198,Marinobacteriumgeorgiense
1122200,Marinobacteriumjannaschii
1122201,Marinobacteriumlitorale
1122202,Marinobacteriumrhizophilum
1122203,Marinococcushalotolerans
1122204,Marinococcusluteus
1122206,Marinomonaspolaris
1122207,Marinomonasushuaiensis
1122209,Marinospirillumalkaliphilum
1122211,Marinospirilluminsulare
1122212,Marinospirillumminutulum
1122213,Maritaleamyrionectae
1122214,Martelellamediterranea
1122215,Massilianiastensis
1122216,Megamonashypermegale
1122218,Neomegalonemaperideroedes
1122221,Meiothermuscerbereus
1122223,Meiothermustimidus
1122224,Spongiibactermarinus
1122225,DSM18436
1122226,Mesoniamobilis
1122228,Alloscardoviacriceti
1122230,Methanocorpusculumbavaricum
1122233,Methermicoccusshengliensis
1122236,Methylophilusmethylotrophus
1122237,Microbacteriumgubbeenense
1122238,Microbacteriumindicum
1122239,Microbacteriumluticocti
1122240,Microvirgulaaerodenitrificans
1122243,Moraxellaboevrei
1122244,Moraxellacaprae
1122247,Mycolicibacteriumhassiacum
1122252,Marinospirillumcelere
1122599,Neptunomonasjaponica
1122602,Nesterenkoniaalba
1122603,Nevskiaramosa
1122604,Nevskiasoli
1122605,Niabellaaurantiaca
1122607,Nisaeadenitrificans
1122608,Nocardioidesalkalitolerans
1122609,Nocardioideshalotolerans
1122610,Nocardioidesinsulae
1122612,Novosphingobiumacidiphilum
1122613,Oceanicaulisalexandrii
1122614,Pseudooceanicolananhaiensis
1122615,Oceanobacterkriegii
1122616,Oceanospirillumbeijerinckii
1122617,Oceanospirillummaris
1122619,Oligellaureolytica
1122621,Olivibactersitiensis
1122622,Ornithinimicrobiumpekingense
1122623,Ottowiathiooxydans
1122916,Paenibacillusassamensis
1122917,Paenibacillusdaejeonensis
1122918,Paenibacillusfonticola
1122919,Paenibacillusginsengihumi
1122920,Paenibacillusharenae
1122921,Paenibacillusmassiliensis
1122924,Paenibacilluspinihumi
1122925,Paenibacillussanguinis
1122926,Paenibacillustaiwanensis
1122927,Paenibacillusterrigena
1122928,Paludibacteriumyongneupense
1122930,Papillibactercinnamivorans
1122934,Parasporobacteriumpaucivorans
1122938,Pasteurellatestudinis
1122939,Patulibacteramericanus
1122940,Paucisalibacillusglobulus
1122941,Pedobacterglucosidilyticus
1122946,Pelobacterseleniigenes
1122949,Peptoniphiluslacrimalis
1122951,Perlucidibacapiscinae
1122963,Pleomorphomonasoryzae
1122967,Pontibacterroseus
1122970,Porphyrobactercryptus
1122971,Porphyromonasbennonis
1122973,Porphyromonaslevii
1122976,DSM23387
1122978,Prevotellaalbensis
1122980,Prevotellabaroniae
1122983,Prevotellafalsenii
1122990,Prevotellapaludivivens
1122991,Prevotellashahii
1122992,Prevotellatimonensis
1122994,Propionibacteriumacidifaciens
1122997,Acidipropionibacteriumjensenii
1122998,Acidipropionibacteriumthoenii
1122999,Propionicicellasuperfundia
1123008,Proteiniphilumacetatigenes
1123009,Proteocatellasphenisci
1123010,Pseudoalteromonasdenitrificans
1123013,Pseudoclavibactersoli
1123014,Pseudogulbenkianiasubflava
1123016,Pseudomonasbalearica
1123020,DSM21078
1123021,Pseudomonasthermotolerans
1123023,Pseudonocardiaacaciae
1123024,Pseudonocardiaasaccharolytica
1123025,Pseudonocardiaspinosispora
1123029,Pseudoxanthobactersoli
1123032,Psychrilyobacteratlanticus
1123033,Psychrobacterlutiphocae
1123034,Psychrobacterphenylpyruvicus
1123035,Psychroflexustropicus
1123036,Psychromonasarctica
1123037,Psychroserpensburtonensis
1123053,Rheinheimerabaltica
1123054,Rheinheimeraperlucida
1123055,Pararheinheimeratexasensis
1123058,Riemerellacolumbina
1123059,Robiginitomaculumantarcticum
1123060,Roseomonasaerilata
1123062,Roseomonasstagni
1123065,Ruaniaalbidiflava
1123069,Rubellimicrobiumthermophilum
1123070,Rubritaleamarina
1123071,Rubritaleasqualenifaciens
1123072,Rubritepidaflocculans
1123073,Rudaeacellulosilytica
1123075,Ruminococcusgauvreauii
1123077,Runellalimosa
1123078,Runellazeae
1123226,Saccharibacilluskuerlensis
1123227,Saccharibacterfloricola
1123228,Saccharospirillumimpatiens
1123229,Salinarimonasrosea
1123230,Salinicoccusalbus
1123231,Salinicoccusalkaliphilus
1123233,Salinicoccusluteus
1123234,Salinimicrobiumterrae
1123235,Salinimicrobiumxinjiangense
1123236,Salinimonaschungwhensis
1123237,Salipigermucosus
1123239,Salsuginibacilluskocurii
1123240,Sandarakinorhabduslimnophila
1123241,Nakamurellalactea
1123242,Schlesneriapaludicola
1123243,Schwartziasuccinivorans
1123244,Sciscionellamarina
1123247,Sediminimonasqiaohouensis
1123248,Segetibacterkoreensis
1123250,Selenomonasbovis
1123251,Serinicoccusmarinus
1123252,Shimazuellakribbensis
1123253,Silanimonaslenta
1123255,Simplicispirapsychrophila
1123256,Solimonasvariicoloris
1123257,Solimonasflava
1123258,Smaragdicoccusniigatensis
1123261,Solimonassoli
1123262,Solirubrobactersoli
1123265,Sphingobacteriumthalpophilum
1123267,Sphingomonasastaxanthinifaciens
1123269,Sphingomonassanxanigenens
1123270,Sphingopyxisbaekryungensis
1123272,Sphingorhabdusmarina
1123274,Sediminispirochaetabajacaliforniensis
1123275,Spirochaetacellobiosiphila
1123276,Spirosomaluteum
1123277,Spirosomapanaciterrae
1123278,Spirosomaspitsbergense
1123279,Spongiibactertropicus
1123281,Sporanaerobacteracetigenes
1123282,Sporobactertermitidis
1123284,Sporolactobacillusvineae
1123285,Sporolituusthermophilus
1123288,Sporomusaovata
1123291,Pelosinuspropionicus
1123294,Stappiastellulata
1123296,Stenoxybacteracetivorans
1123298,Streptococcuscaballi
1123299,Streptococcuscastoreus
1123300,Streptococcusdevriesei
1123301,Streptococcusdidelphis
1123302,Streptococcusentericus
1123303,Streptococcusferus
1123305,Streptococcushyovaginalis
1123306,Streptococcusmarimammalium
1123307,Streptococcusmassiliensis
1123308,Streptococcusmerionis
1123309,Streptococcusminor
1123311,Streptococcusorisratti
1123312,Streptococcusovis
1123313,Faecalicoccuspleomorphus
1123314,Streptococcusplurextorum
1123315,Streptococcusporci
1123317,Streptococcussobrinus
1123318,Streptococcusthoraltensis
1123321,Streptomycessulphureus
1123323,Succiniclasticumruminis
1123325,Sulfurihydrogenibiumsubterraneum
1123326,Sulfurospirillumarcachonense
1123349,Tepidibacterformicigenes
1123350,Tepidibacterthalassicus
1123354,Tepidiphilusmargaritifer
1123355,Terasakiellapusilla
1123356,Terrimonasferruginea
1123357,Tessaracoccusbendigoensis
1123359,Tetragenococcusmuriaticus
1123360,Litoreibacterarenae
1123362,Thalassobaculumlitoreum
1123366,Thalassospiraxiamenensis
1123367,Thaueralinaloolentis
1123368,Thermithiobacillustepidarius
1123371,Thermodesulfatatoratlanticus
1123372,Thermodesulfobacteriumhveragerdense
1123373,Thermodesulfobacteriumthermophilum
1123376,Thermodesulfovibriothiophilus
1123377,Thermomonasfusca
